0.269904,0.030840,-0.078050,-0.020030,-0.068650,0.085880,0.018597,0.134659,0.015600,0.050023,-0.017658,0.070351,-0.083805,0.001940,-0.135980,-0.094355,0.070064,-0.025244,0.035115,0.024840,0.036855,0.148438,-0.077523,0.007576,0.033331,-0.030313,0.003151,0.000717,-0.192301,0.051656,0.073819,0.021327,-0.018488,0.018627,-0.067488,-0.057475,0.148730,-0.017089,0.100786,0.000035,-0.018125,-0.126563,0.163557,0.041136,0.089876,0.079266,0.031168,-0.139093,0.143868,-0.051415,-0.097620,-0.085970,0.041190,-0.089655,-0.017587,-0.006379,0.071408,0.011827,-0.014284,-0.030758,-0.163460,0.052882,-0.035909,-0.034322,-0.030800,-0.003268,-0.039553,-0.099482,-0.206686,0.090168,0.022465,0.031238,0.012016,-0.052170,-0.147794,-0.062453,-0.047320,0.036762,0.022674,-0.026614,0.032298,0.023235,-0.027518,0.003924,-0.029378,0.003323,-0.019280,0.006983,-0.002846,-0.067774,0.043569,0.014566,0.042293,0.079623,-0.012078,0.002044,-0.030189,-0.051865,0.155237,-0.037502,0.041390,-0.017806,-0.091906,-0.053581,0.023665,-0.007206,0.011756,-0.008696,0.022117,-0.030107,-0.018834,-0.003082,0.016472,-0.058996,-0.009667,-0.008714,0.126963,-0.060808,0.059474,-0.001759,-0.104478,0.106994,0.091365,-0.057205,0.080593,0.021515,0.062653,0.081126,-0.109526,-0.011443,0.009116,0.014938,0.045875,0.050317,-0.009519,0.030272,0.140854,0.111250,-0.002504,-0.094276,-0.094597,0.116314,-0.127553,-0.014202,0.073798,0.036145,-0.046413,0.003679,-0.036458,0.047136,0.130174,0.026431,-0.006331,0.089813,0.010047,-0.017550,-0.025130,-0.004109,0.017925,0.081284,0.018800,0.038669,-0.034835,0.007879,0.055741,-0.000985,-0.049257,-0.088462,-0.008730,-0.030075,0.044968,-0.122003,-0.013192,0.199825,-0.079310,-0.005142,0.096451,0.038962,-0.036697,-0.028111,0.014987,0.001699,0.007400,-0.093269,-0.199186,0.022706,0.020734,-0.024631,0.045742,0.089349,0.009103,0.074906,-0.050389,0.035467,0.033053,0.058470,
-0.003711,0.180469,-0.008089,-0.015089,0.064174,-0.109257,-0.015751,-0.017321,0.015383,0.211096,0.010008,-0.009537,-0.342202,0.136907,0.044409,-0.045312,-0.051663,-0.197521,0.001915,-0.052191,0.014402,-0.019679,0.010825,-0.006271,-0.006645,-0.001565,-0.002494,-0.000263,0.021850,-0.168396,-0.013624,0.004130,-0.008459,0.013871,0.020588,0.038815,-0.011844,-0.144925,0.001052,0.032905,-0.042679,0.012687,-0.038485,-0.002860,0.015341,0.116259,-0.024146,0.095723,0.005563,0.055574,0.030672,0.030728,0.016379,0.061421,-0.005062,0.003494,0.072571,-0.005191,0.026655,0.000766,0.028479,0.136563,0.076640,-0.023967,0.019828,-0.070208,0.006188,0.028027,0.037898,0.429655,0.065284,-0.014496,0.011810,-0.035001,-0.033846,0.026334,0.004763,0.001054,-0.010011,0.000613,-0.002630,-0.001522,0.008528,0.003155,0.010134,0.119439,-0.012321,-0.029167,-0.012704,-0.015802,0.007257,-0.003245,-0.067885,0.053211,0.026144,-0.004390,0.026215,-0.049784,0.071632,0.007434,-0.012233,0.026781,-0.064399,0.025014,0.026206,-0.011151,-0.030146,0.002049,0.024446,0.019645,-0.040940,0.004398,0.013796,0.036903,0.024940,0.003362,-0.005998,-0.002222,0.015575,0.008386,-0.005927,-0.010861,0.001580,0.002233,-0.048059,-0.057826,-0.124124,-0.032319,-0.016141,0.014417,-0.006425,0.037682,-0.004715,-0.015648,-0.005802,-0.001978,-0.023346,-0.002368,0.010313,0.000789,-0.145709,0.002720,0.033155,-0.002370,-0.090916,0.004592,-0.019117,0.000611,0.018266,0.028355,-0.053658,0.013463,-0.036746,0.213892,-0.010000,0.021806,-0.094142,-0.015833,0.008821,-0.025939,-0.009965,0.032481,0.021145,0.009993,-0.103248,-0.071510,0.008581,0.016942,0.030076,-0.066211,0.145050,-0.029396,-0.249072,-0.123385,0.028494,0.001471,0.022936,-0.045266,-0.040765,0.032049,-0.131734,0.126023,-0.001729,0.029536,0.146233,0.056050,0.045674,-0.011701,0.137560,-0.001183,0.034188,0.031480,0.066808,0.108412,0.090643,-0.037248,
-0.024278,0.015728,0.558460,-0.082746,0.017390,0.014137,-0.177424,-0.079625,0.014479,0.014190,-0.097061,-0.037175,-0.017490,0.006475,-0.098619,-0.011625,-0.001174,-0.012656,-0.119674,-0.017692,-0.136896,-0.026580,0.023917,0.030359,0.049081,-0.085033,-0.000744,0.000989,-0.027620,0.013765,-0.058435,0.029311,-0.120509,0.012133,-0.078783,0.076608,-0.007001,-0.015112,0.137110,-0.094208,0.022130,-0.025880,0.054096,0.033053,0.013683,-0.029443,-0.082011,-0.001224,-0.011088,-0.026816,0.067602,0.095527,0.038749,0.067379,-0.003384,0.031747,0.016252,-0.000329,-0.090337,0.006885,-0.066529,-0.002553,-0.065132,0.087455,0.176548,-0.044897,0.045409,-0.048787,-0.036273,0.009191,0.009590,0.076239,0.019669,0.044292,0.044448,-0.025753,0.014879,-0.008884,0.070417,-0.088560,0.019266,0.026117,-0.014923,-0.004000,-0.094919,-0.020066,-0.135800,0.052730,0.097949,-0.008332,-0.021973,-0.008111,0.016953,0.078867,0.016349,-0.024764,0.049904,-0.003650,-0.013241,-0.036469,-0.058607,0.001839,0.033164,0.033758,0.146061,0.006952,0.072534,-0.003411,0.045609,-0.161371,0.055023,0.012538,-0.163230,-0.016511,0.012374,-0.006959,0.007929,-0.080510,-0.023252,0.009475,0.069692,-0.021859,-0.006657,-0.022952,-0.010205,-0.020071,-0.038342,-0.065290,0.012210,-0.036799,0.081788,-0.070081,0.086784,0.018719,0.078912,-0.022888,0.013108,-0.016608,0.173200,-0.054419,-0.049919,-0.047689,-0.049253,-0.014292,-0.001325,-0.020782,0.011379,-0.003990,-0.077647,-0.004803,0.003544,0.029275,0.034061,0.005702,-0.194339,0.102949,-0.011000,0.005171,-0.128404,0.030499,0.013072,-0.035204,-0.168433,0.033496,-0.050860,-0.013671,0.038882,0.007321,0.002532,-0.000745,0.006394,0.027536,0.005411,0.024444,-0.033464,0.025383,0.157818,-0.031875,-0.002143,-0.059889,0.042274,-0.002190,-0.025099,-0.006719,-0.046316,0.002491,-0.028130,0.047428,-0.025895,-0.037736,-0.030869,0.040213,0.023942,0.007983,0.000505,-0.072997,
0.084417,-0.000156,0.352751,0.234569,0.035952,0.031898,0.116578,-0.014669,-0.011951,0.009381,-0.050867,-0.009218,-0.008588,0.006310,0.013107,-0.026982,-0.006383,0.016716,-0.056842,0.021345,0.070794,0.027540,0.234102,-0.012619,-0.004644,0.038544,-0.028189,-0.000246,-0.039547,0.012591,0.026880,0.030488,0.201292,-0.091644,0.074662,-0.105912,0.087366,0.006487,0.042009,-0.035400,-0.020125,0.025008,0.003922,-0.029541,0.066533,0.019369,0.077067,0.024678,0.040190,-0.013150,-0.202345,-0.124465,-0.267125,-0.043133,0.025818,0.015641,-0.038820,0.013036,0.096713,0.043747,-0.007748,0.028013,0.008892,-0.068985,-0.042068,0.007936,-0.077748,0.163768,-0.018345,0.018677,0.011205,0.142618,0.008487,-0.044490,0.026007,0.083375,0.036683,-0.150882,0.039160,0.071435,-0.062259,-0.089758,0.091552,0.002957,-0.007175,-0.011804,0.012915,-0.012675,-0.024953,-0.010577,-0.065575,0.008685,0.021666,-0.195997,0.041440,-0.031106,-0.050982,0.008013,0.072895,0.013301,0.036732,0.047716,-0.107095,0.031805,0.100620,0.047762,-0.070930,0.010616,-0.124962,0.088311,0.152827,0.009972,-0.029311,-0.011784,-0.007405,-0.010027,-0.033923,0.134561,-0.058397,0.017036,-0.005945,-0.000205,0.029177,0.047447,-0.001223,0.018565,0.074193,-0.190872,0.015769,0.001282,0.045360,-0.057827,0.062503,0.001957,0.055761,-0.001403,-0.066360,-0.012211,-0.005612,0.028881,-0.056577,0.071819,0.029407,-0.021826,0.015732,0.030923,-0.028980,0.012147,0.071236,-0.033177,-0.065211,0.073136,0.007479,0.033341,0.040082,-0.166981,-0.002139,-0.006722,-0.027250,0.029878,0.076692,0.036670,-0.024999,0.030967,-0.003294,0.004859,0.035716,0.037518,-0.011198,-0.009567,-0.011980,-0.099621,-0.019945,0.029684,-0.017455,-0.078087,-0.051397,0.043106,-0.002408,0.200091,0.016933,0.002777,0.027566,-0.048086,-0.021759,0.007661,0.006589,-0.018334,0.010913,-0.034332,0.003152,0.035116,-0.027381,0.010150,0.015037,-0.016691,
-0.124953,0.010691,0.021738,0.041537,-0.014583,0.172713,-0.010071,-0.049979,0.174511,0.011969,-0.025462,-0.098084,0.085335,-0.150187,0.083323,-0.000466,-0.040208,-0.043546,-0.048509,0.071773,-0.019412,0.047489,0.046129,0.003864,-0.009357,0.027978,0.003129,0.002825,0.064593,-0.021242,-0.000491,0.023146,-0.004065,-0.038446,0.025114,0.005511,0.055380,0.020344,0.015852,0.017497,-0.005573,-0.040777,-0.085626,-0.123629,-0.078690,0.136257,-0.008774,0.111931,0.020576,-0.002057,0.035361,0.010113,-0.030546,0.086251,-0.001550,0.010055,0.132931,0.069084,-0.007759,0.006144,-0.000706,0.051266,-0.018572,0.019590,0.031255,-0.042376,-0.035698,0.051882,0.175893,0.014030,-0.057468,0.000350,-0.115605,-0.123965,-0.054900,0.040819,-0.024346,0.010734,0.022207,0.003393,-0.019722,-0.020532,0.007620,0.000661,0.012198,0.007184,0.010820,-0.014254,-0.044616,0.129600,-0.020954,-0.003654,-0.129513,0.064241,-0.012246,-0.001073,0.129095,-0.112471,-0.011679,-0.015341,0.050878,0.035914,-0.053140,-0.012187,0.004903,0.009555,-0.037108,0.007753,-0.006638,0.020530,-0.012652,0.003170,0.021348,-0.052013,0.033049,-0.007049,-0.006040,-0.053241,-0.022852,0.008660,-0.104304,0.138663,0.028585,-0.015889,0.066255,0.007726,-0.117458,-0.051504,-0.089650,-0.023775,-0.018544,0.019351,-0.015662,0.010522,0.016199,-0.020724,0.217785,-0.129969,0.033248,-0.008747,0.000904,0.067979,-0.085474,0.001548,0.059422,-0.105782,0.023143,-0.000954,0.097461,0.035727,-0.075363,0.055880,0.056172,0.005791,0.028466,-0.000311,0.035419,0.132400,-0.018547,0.039094,0.023075,-0.024705,0.009070,0.014893,0.363184,-0.024892,-0.248284,0.023785,-0.090248,0.050602,0.267471,0.124158,0.160291,0.075782,-0.063038,0.026089,0.154459,-0.024306,-0.030216,0.034331,-0.038772,-0.048322,-0.004112,-0.060711,0.082775,-0.003417,-0.005417,0.038805,0.062302,0.011284,-0.012727,-0.039901,-0.041478,0.015243,-0.045461,0.019589,
-0.092326,0.050646,-0.041229,0.022699,-0.076075,0.181223,-0.021110,-0.043841,-0.022591,0.317793,0.025064,-0.025442,0.010625,-0.124878,0.020596,0.059103,0.062421,0.071380,0.012834,-0.056185,-0.018351,-0.018878,0.008060,0.000568,-0.022441,0.010778,0.003859,-0.000960,0.054301,-0.022528,-0.005872,-0.007432,-0.012335,-0.035530,-0.010001,-0.006630,-0.035168,-0.036473,0.006359,-0.014252,-0.011069,0.013447,0.002102,-0.023246,-0.029477,-0.102809,0.022396,-0.076541,-0.054253,-0.215664,-0.002438,0.010098,0.008009,-0.021489,0.010348,0.002320,-0.114100,0.144678,-0.016113,0.018011,0.038435,-0.059875,-0.081622,0.011909,-0.005890,0.011603,0.014686,-0.017979,0.057544,0.410355,0.056658,0.004543,-0.090043,0.092246,-0.010379,-0.002730,0.024986,0.016559,0.016544,-0.000532,0.000014,-0.002260,-0.005140,0.000704,-0.002321,-0.216984,0.004275,0.029696,0.021745,-0.108539,-0.026096,-0.008882,-0.078803,-0.046156,-0.044543,0.011922,-0.068637,0.059721,-0.146481,0.000066,0.008861,-0.007455,0.101768,-0.012970,-0.032587,0.009475,-0.004822,-0.000017,-0.041036,0.005187,0.041125,0.000144,-0.011618,-0.017163,-0.012044,0.001879,-0.064415,0.022989,-0.034805,-0.009474,-0.056223,0.016173,-0.005193,0.014576,0.096026,0.034806,0.108114,0.006013,0.059923,-0.014748,0.010805,0.006292,0.010371,-0.004054,-0.001266,-0.012623,0.021660,-0.076087,-0.003175,-0.004554,0.142449,-0.046152,0.016736,-0.003362,0.036659,-0.000608,-0.017370,-0.007025,-0.012368,-0.060527,0.014489,-0.035779,0.027433,0.015564,0.016366,-0.020263,-0.084568,0.055896,0.004190,0.050826,0.004090,-0.001995,-0.009412,-0.014413,0.095847,-0.029742,0.057272,0.019820,-0.095831,-0.040185,-0.102628,0.031214,-0.058144,0.114272,-0.039686,0.007907,-0.028139,0.021702,0.026672,-0.024038,0.105011,-0.040942,-0.010544,0.016075,-0.137775,0.163482,-0.058586,-0.058397,-0.209909,-0.025393,-0.049802,-0.073457,-0.109586,0.238612,0.211073,0.023045,
-0.044502,0.017122,-0.045207,-0.098066,0.111858,0.020601,0.133222,-0.074784,0.014502,0.027802,0.018532,-0.077324,-0.006888,-0.004774,-0.016534,0.002966,-0.040975,0.007571,-0.053446,-0.011022,0.020407,0.038563,0.034320,-0.023243,0.092435,-0.014361,0.012716,0.000824,0.102493,0.027910,-0.023492,0.017689,0.044482,-0.061592,0.106379,-0.096545,0.060539,-0.019972,0.044684,-0.158811,0.029700,-0.072055,-0.183417,0.058698,-0.004052,-0.023849,-0.012775,-0.152557,-0.046509,-0.051475,-0.009283,-0.207147,-0.066982,0.038438,-0.011576,-0.019318,-0.024874,0.001174,-0.015547,-0.062736,0.025660,-0.022963,-0.085378,-0.021008,0.122719,-0.105402,-0.095967,0.011185,0.033196,0.028033,0.027271,-0.062311,0.008795,-0.026454,0.098139,0.093522,0.039246,-0.146526,-0.100325,0.011442,0.022514,0.037359,-0.007475,0.011711,0.197827,-0.004030,0.059532,-0.036787,0.012783,0.064728,0.123491,-0.004672,0.027929,0.129292,-0.047467,-0.013704,0.048932,0.015270,-0.033425,0.023441,0.057837,-0.093251,-0.013315,-0.126102,0.006019,-0.001216,0.016518,-0.017222,0.064139,0.051934,-0.043959,0.007843,-0.028866,-0.130645,0.029383,-0.014615,0.096143,-0.088720,0.114813,0.022965,0.060906,-0.014328,-0.018469,0.068282,-0.034774,0.018925,0.005441,0.076130,0.008892,0.074285,-0.005451,-0.218407,0.113366,0.114040,0.012222,0.119615,-0.064137,-0.073391,0.123983,0.041810,-0.088936,0.111650,-0.102779,0.075115,0.010122,-0.074582,0.027133,-0.002917,-0.082488,0.025087,0.132987,-0.012948,0.026666,0.007966,0.145427,-0.073646,-0.010300,-0.026381,-0.102264,-0.035413,0.022472,-0.106120,0.059162,-0.074761,-0.090247,0.004525,0.070235,0.235992,-0.000849,0.006800,0.004621,-0.016385,-0.008700,0.063350,0.041747,0.001642,0.028839,-0.107873,0.080496,-0.200780,0.010774,-0.023010,0.015982,-0.053876,0.058628,0.005147,-0.058919,-0.047670,-0.022713,-0.007315,0.055653,0.166084,0.025484,0.010093,-0.014477,0.056009,
0.131694,0.004416,-0.045063,-0.032005,0.137875,0.116749,-0.000064,-0.119256,0.026370,0.016193,0.003571,0.064338,0.009903,-0.132867,-0.002757,-0.204080,-0.076311,0.080279,0.006411,0.193251,-0.017628,0.129294,-0.007952,-0.000285,-0.009720,-0.005961,0.004103,0.001125,-0.065616,0.091251,0.031542,0.021026,-0.045496,0.014840,0.062386,-0.000443,-0.017213,0.045601,0.029117,0.036009,-0.096787,-0.057830,-0.010685,-0.068592,0.102117,0.101759,-0.038487,0.129799,-0.086686,-0.052080,0.093895,0.068859,-0.015264,0.050433,-0.001740,-0.004258,-0.067045,0.095843,0.076178,-0.004339,-0.105661,-0.004652,0.024110,-0.003896,0.010009,-0.066193,0.013566,0.034994,-0.031537,0.027394,-0.047660,-0.022399,-0.032391,-0.079041,0.155545,-0.034241,-0.072260,0.014986,-0.041039,-0.010269,0.005570,0.006289,-0.001002,-0.008880,-0.004271,-0.064273,-0.042619,-0.012465,0.055646,-0.074930,0.038291,0.008753,0.049284,0.035964,0.060990,-0.009102,-0.245394,0.249959,0.009516,0.005006,0.010634,0.004559,-0.167416,-0.002879,-0.029525,-0.018426,0.075652,0.000943,0.073081,-0.004934,-0.075904,0.005403,0.029628,-0.023974,0.022956,0.001301,-0.136432,-0.075203,-0.007468,-0.002023,0.211686,-0.101479,0.080162,-0.091822,-0.043153,-0.101374,0.121596,0.058758,0.159310,-0.021368,0.036369,0.070294,-0.035184,-0.001646,-0.018155,0.007547,-0.155564,-0.018430,-0.017568,-0.013091,-0.071006,0.002136,-0.025859,0.014921,0.028817,0.008152,-0.047914,0.005870,0.077788,-0.218889,-0.067209,0.005654,-0.055751,0.012745,-0.038886,0.015845,0.041489,0.057669,0.024380,-0.073240,-0.065109,-0.092041,0.017006,0.021788,0.049719,0.032093,-0.026680,-0.065282,-0.081632,-0.019541,0.109253,-0.037236,0.013795,-0.049817,-0.069406,0.012737,-0.047323,-0.046414,0.083063,-0.017041,-0.020213,-0.042387,0.021107,-0.000685,0.112298,0.005265,-0.051018,0.088138,0.090924,-0.032674,-0.077075,0.142416,-0.159992,0.020929,0.017635,-0.018911,
0.089223,0.088844,-0.025732,0.012258,-0.016966,0.020400,0.031167,-0.038444,0.214437,-0.070433,0.029575,-0.132959,0.276173,-0.027498,-0.053580,0.120230,0.049990,-0.362593,0.011425,-0.079103,0.005945,0.029541,0.013624,-0.016861,0.005017,0.001197,0.000972,-0.000799,-0.058983,-0.295243,0.044871,-0.019379,-0.014922,-0.000129,0.063345,-0.015376,-0.011206,-0.057378,0.021190,0.026459,-0.065915,-0.053715,0.034283,0.023621,0.088124,-0.126520,-0.011414,-0.030013,0.001945,0.043829,0.025367,0.019867,-0.008926,0.020774,0.006097,0.003354,-0.135643,0.026289,-0.043284,0.008841,-0.047299,0.275908,0.016489,-0.024579,-0.004622,-0.009776,0.026043,-0.011850,-0.065222,0.016355,0.020015,0.012399,-0.117988,0.070232,-0.003040,0.013628,0.023448,0.017399,0.003634,-0.011676,0.000396,0.011054,0.018648,0.000174,-0.018254,0.118661,-0.030823,-0.004724,0.012782,0.068535,0.008012,0.015176,-0.054730,-0.007603,0.014069,0.011137,-0.104742,-0.044984,-0.074441,-0.001178,0.029496,-0.019270,0.024103,-0.015971,0.006271,-0.006733,0.018334,-0.001250,-0.005139,0.010042,-0.003658,0.003979,-0.000165,-0.067612,0.022467,0.000889,-0.051077,-0.017078,-0.025911,-0.003687,-0.001430,-0.114196,0.194577,-0.008937,0.085445,0.018897,0.040470,0.032676,0.101794,0.005502,0.008348,0.028172,0.010015,0.011183,0.002007,-0.006080,-0.028499,-0.059519,-0.020251,-0.005045,0.029946,-0.056058,0.012353,-0.007259,-0.042452,0.016103,-0.069365,-0.001352,-0.021713,-0.127038,0.041376,-0.016214,-0.012006,0.162725,-0.015344,-0.031600,0.006169,-0.045223,0.002617,0.150655,-0.002734,-0.020790,0.000554,0.020903,-0.001248,0.006324,0.109618,-0.038880,0.132260,0.123264,0.051976,-0.032382,0.160873,0.038889,0.017961,-0.002684,-0.032830,-0.003313,-0.026829,0.001061,-0.071166,-0.026458,0.008534,0.054771,0.068609,-0.155893,-0.053734,-0.089964,-0.223608,-0.023247,-0.027586,0.070374,0.057553,-0.044119,-0.058894,0.019531,
0.103954,-0.223727,0.034313,-0.002630,0.014784,-0.171898,0.035277,0.085549,-0.056499,0.324647,-0.052337,0.066150,0.337634,-0.143497,-0.044831,0.111244,-0.026178,-0.162566,0.010643,0.025604,0.025957,-0.034356,0.004132,-0.002411,0.023333,-0.007858,-0.004484,-0.000008,-0.033239,-0.095674,0.014252,0.000787,0.026776,0.065023,0.031889,0.005398,-0.004850,0.169668,-0.050493,0.016476,0.020950,0.000085,0.029669,0.062830,-0.013613,0.011453,-0.039091,0.040994,0.033950,0.190906,0.024114,-0.004760,0.003800,0.037184,-0.007881,-0.004096,0.041989,0.060359,-0.052264,-0.008559,-0.015319,-0.293152,0.109812,0.005488,-0.017453,0.047863,-0.001354,-0.022014,-0.045751,0.025613,-0.138209,-0.004326,0.014350,-0.083262,0.049092,0.050983,-0.001435,-0.012509,-0.003938,0.003251,-0.003345,0.000739,0.006558,-0.001153,-0.012159,0.019176,0.002180,-0.030650,-0.005394,0.021913,0.022721,0.004696,0.113916,0.021450,0.052617,-0.005988,0.059796,-0.080634,0.103504,-0.011339,-0.011945,-0.018452,-0.025575,0.000976,0.052475,-0.004956,-0.022970,-0.001970,0.014577,-0.020989,-0.023148,-0.004983,0.017926,-0.020411,0.000105,0.000161,0.081811,0.014534,0.023848,0.010361,0.027680,-0.099424,0.045197,0.006067,-0.038875,0.016694,-0.099465,-0.013023,-0.031964,0.044313,-0.005488,-0.034628,0.008495,0.005926,0.002397,0.002756,-0.082628,0.030914,-0.010608,0.009874,-0.014388,0.012901,-0.012992,-0.016607,-0.049630,0.016024,0.015572,0.005529,-0.029703,-0.007715,0.027817,0.030957,-0.000164,0.005869,-0.021142,0.014952,0.048522,0.007986,-0.004405,0.071542,-0.010465,-0.026712,0.014994,0.017767,-0.054481,0.162426,-0.115758,-0.031967,-0.121456,0.007711,0.022084,-0.012837,0.059966,-0.045463,0.051787,-0.010011,0.023627,-0.007722,-0.001649,0.022442,-0.016066,0.040216,0.007530,0.002464,0.113168,0.283657,0.021844,0.016072,-0.064062,0.074037,0.050885,0.050814,0.016741,0.267981,0.076721,-0.006666,
